video_id,segment_count
aTQFwAFkBKs,352
aTjVf49ktrw,81
aTpt7hzGxsk,180
aVMsrjJLbr8,170
aVRv65JwjME,95
aWDfKoHGykQ,53
aWoMHRZJpt4,416
aWqb8Ps1XYI,79
aXCcpkworEQ,162
aXDZRO7Nv9M,139
aXd4AeoB0C4,339
a_YIvdIUaFU,307
a_xvpqNFShI,273
aa4vdIThOYY,482
aaOduYIwLcY,8
aaf-VLXPtKY,159
aagY2F4knwU,201
aao0bl7RlKo,265
abG1WRY0C8g,5
abHOQX6Si6A,205
acAa-svAe70,11
ae4HERgVe3w,108
aeL2BoFjFG8,62
afZXztPZFV4,451
agKgs_QEIvw,162
agUBWPbL31s,148
aiTqA9RCL6M,240
ajXKu1bokQA,205
ajty_OcXGaA,94
ajzjpSCdA4w,187
akO6ELoiX-0,149
akUfeRp4G4A,159
aket0a6ELeo,77
al4RSfICRrM,59
alKUQHTnjVo,116
amMjkSrlcTw,153
amZ3fANPGIE,637
an0l0osfNF0,366
an1xCA5-UHw,455
aok_pE6q76A,260
apu97YrB_5c,272
arS9rU3qBp4,24
arSGsqMe3Nk,122
arWZf7_ktBs,133
areCslsK8V8,337
arfydfR3T28,146
ari6mvykp_c,167
asiismvnoBU,37
asp7LRrLoec,446
ats4rO9fNv0,96
atzNlC-rLL8,277
avbaXEy7CS0,365
aweBy8W97gY,498
axkVm088tG0,565
axmw3rXt9c8,102
axntaHPEArE,1
axzMVHUyFSM,234
ay_ncJtgn-k,440
aygNq_aXkKw,119
b-_AatwZ3lI,11
b-aQg9Aq8LE,102
b-tXafdTrgI,134
b0ME3q-xS68,434
b0VkdjULDGo,99
b27rxor_sA8,190
b3nXp0Ua1OU,186
b3y_iIgtGhU,190
b63cjt0IVWY,189
b6AuqJ6aoDw,230
b6s3NIIGpDs,112
b7JsyYZxAlI,106
b80JqpUG6Z4,94
bA3cVMD7ZMw,316
bB4NWukPyzk,103
bBnE0DzjOyM,205
bBrEe8-AAy0,149
bBz9sD_EbWw,119
bCGxWF1w9B4,182
bCjAl3qIi_k,136
bDQFzane7DA,328
bDRt1ONVPSQ,306
bDVS6mGxxQo,82
bDcNsogxpCg,119
bEQ5BprfjwM,80
bETQCAEf7m0,164
bEcLMhdcE8s,84
bElUcseNoiY,359
bFXH08PozQQ,110
bFwJOo99yyc,278
bH8MHW54q_g,59
bHgN3pYmIEA,272
bIdD19FemiY,99
bIifDx57WRU,229
bJ9xdAInG_0,111
bJKEqtqn0A0,196
bJU5xmEZins,52
bKDIQFS-5o8,58
bKjVFJeoVEk,156
bKukNn7mnos,21
bLd1nfP6t0A,42
bLmqTbenE28,70
bMLZYSfIjUI,11
bMa6-BGGt18,155
bN20h1TsywM,263
bO_mf22mgJk,69
bPOru-2J1Yw,145
bPdmWJHOFZM,227
bPdsN_YmP60,230
bQC-2AoL_o8,16
bQLAjC8f14U,243
bQqxP9o8Vfg,185
bRc7jJwZn0E,87
bSJGmnrrShI,206
bT5JlG37hDk,72
bTIcWTHRQ5c,28
bTPKt4zfEh4,190
bTrj5dADHvo,139
bVGWx4k58U0,31
bW4YOMPxA_k,287
bW90cYwmxao,85
bWNGgjTTerk,169
bX9plK3UK3g,160
bXDTViC0zfA,291
bXtR2aJDjWw,82
bXth1v1cfXI,4
bXzXLahZ8Lk,154
bZ-Gq4w9wZM,72
bZ3rr_PzNy8,129
bZAh4YF30ig,103
bZtqd9EhOuE,92
b_gEpM7qCXw,78
b_tiNxfL1l8,135
b_w1zkS9o3E,123
ba8M2E8C2sI,238
ba9sQDv77iM,219
baA8CM1c52g,139
baR4logaaOQ,213
baeIld1H-dI,146
bb1z1ZNAYQk,133
bf8OlmtaB_U,339
bf_C3WZhrD4,133
bggU-_WWFnE,126
bgusip5nlGg,177
bhhJ3Pr8UHs,9
bi7kvMb9AV4,19
biG-zeVlogA,98
biO2xAcy9Wg,169
biQn6cyG6xo,396
bj9f3_U-kt8,104
bjuMBlqlOTs,298
bjw02qhQetA,13
bkfsjeeADnw,188
bkyf7-mOxME,162
bn9g-mYmmWg,116
bn_Z1W5PDEE,92
bncVV3kKGfQ,121
bnorycCUQvU,212
boQ2rDkO7u4,141
bom-J01D63w,348
bpq5nRbKEsg,101
bqYhl4T9SU0,279
bqlIAHCBNsI,270
broLioiMqtY,140
brsMIxBKu4Q,198
bstmumYrPRk,161
bt2Pomfv2Tk,98
buDQpK7FytE,144
buMrmQFz7c0,219
bv9VDVmWE9s,132
bvAKymQVAng,244
bvnc22w6DMc,194
bvqppzDe--E,157
bvrSIJi6cQQ,398
by_L482wBks,133
bya_AHxMltU,76
bzjqJdsDWgc,319
c-IoKH2Ljrg,84
c0N9RJxANgs,82
c0dma8yLJ0I,262
c2MiZ43bpgE,327
c3osfgDclw4,161
c4DESEgkLgU,250
c4GqzLVPovY,94
c4Ryq1q2G8I,105
c4Y_w0jJtis,57
c4zDDVKmoKE,85
c53s9YYzkDc,180
c5Bs3ILUWks,36
c5HuzBVIf3w,161
c6Z-uJvQxio,325
c7CsCbWmOhs,169
c7Dd-h5udls,15
c85DIe3p2Ew,213
c8I3w4aj0oY,104
c8JPlLp6oM0,206
c8nRGJYgEcU,140
cBlg0EgDWj8,107
cCJ4d_AsfYg,79
cCNcWrRrHNs,164
cCaXcgv-kVo,138
cCuEPFvjDls,136
cDZw_5kp9AY,297
cDuPc-O-naY,67
cDw4k6NccFY,63
cEZBECAAnf4,110
cEcgcnIrWS0,314
cEu4hmWv7_0,127
cFx9bFaLXFk,55
cG2dAXWc9Yk,123
cG5tObAEnQI,97
cHOn0BxV7c0,109
cIHifEI35y0,86
cIV5x8NXTG0,85
cIgfta26ivw,85
cJctcEmx-eY,103
cKCkypVaVmM,66
cMe6JGJtAb8,256
cMsImY5dewI,172
cOxAzuV6E0U,140
cQp48wit8rU,65
cRAMJLKmbHs,95
cS8NumSEx6s,162
cSATDbrezNs,73
cSJYlxnIeKE,89
cU0jbVn5m5I,159
cVaTcx6748A,105
cVpS4qbMlN0,382
cW9OnMZOjro,152
cWCVeRg-idA,57
cWynOFl_1G0,78
cXOG-vyj7do,408
cXrB2S1jjAM,287
cY0J8UNEB3U,73
cYcwc49r0yo,97
cYk8p8Pwrcs,220
cZ61vztOWXk,117
c_dcjOdSaQE,163
cae2aDLl888,180
cam5GpgrpA0,104
cbYsnwLvNcY,40
cbuBOEPoJWM,275
ccMB2KvGQ44,138
cco3EM2aisc,202
cdmgXEQawxw,150
cedY8gyTRx0,448
cgKOnZ1PRh4,108
chIsUyT5mVg,332
cieLQVPr7N0,87
cjDIqx0cWmw,430
ckW8H6YjTg4,152
cloXDWwunxU,168
cm74adJ3Ubg,193
cmIATzngR3E,266
cmUrsAamBaU,805
cmkA6k8mASY,355
cn9apivdHGc,120
cnIebtqz4FY,180
cniYL8FBAaU,14
cnqoBoE21lI,112
co0Pl9Ft0z8,351
co4jxfmuSUM,219
coOgZY140ao,271
cojbcUQjDlc,223
cpXK3938bwU,365
cpb83M0ZqeM,35
cqFnXL_xysY,127
cr1HpibGkgE,20
crPoQKuP4pI,99
crlNvg6GiaM,86
cs1Eo0iU_Qs,82
csD7cAwO008,283
csqeVv0WAHE,85
ctDRhNT5ZUM,267
ctQv9G3DJEg,192
cv5PNC2l15I,120
cw3CR7GPRZs,95
cwr1rMu2gkg,352
cxFWK0WPCRE,76
cxykCjNgZhg,145
cyKGeK2djjk,235
cyVG7cNUkxw,75
czJ3CzEmzW8,96
czgYcaC_wuo,37
d-FJyF7diYw,469
d-IZO4gCCfE,11
d-pxAnCW188,107
d0ERuVlWMDo,286
d0eJvUVmH5I,273
d0i7ZNTKI5U,83
d1-bnv0YWbc,443
d1AdVuK_2PY,77
d1B5V0KUFQQ,330
d1FlXLVpK-o,223
d1e6FGwdO88,77
d2mJiepFbqU,306
d3Umz9hMJ-U,60
d43QaVPF-0s,77
d51zMll6yBI,19
d5l-jr6gbkM,519
d8G77HPByfg,61
d9qFZfeQ3QU,356
dA0CiTVW8PA,47
dBNifSDo3qI,187
dCH_fK3DD28,122
dDpIhP0BcSc,108
dEkbVxdDu54,113
dFoB9EN9JSk,140
dG5dLyN4QZY,179
dGO5JenF8Rk,117
dGn8XKu3px4,155
dHRRJP2ZxLE,117
dIXZlWzW4ws,97
dIp5Wo7nrqo,250
dKaugxnUiK4,54
dKm1t_Jo-8I,206
dLSgCSdRGbo,306
dLWPD_LWOgA,59
dLgUc-p6INE,76
dMonTeSDIo0,217
dN85DBEsncw,198
dNij233v7V4,183
dNzMelvp7k4,97
dOZUch1hbkk,201
dQRjxilYlCM,263
dR3Up90zYUg,319
dRESxcAMkXY,213
dRFXqGSMRPY,50
dRfTglsXkjU,144
dRyXICjQV20,81
dS1FmrUAKVc,19
dSYaFQZD98Y,75
dU6HLkKTpPg,109
dUg694fOf2w,286
dWJgk0WB5Ec,72
dXCG24xEcUM,128
dXsBCTQBEpY,66
dY3UwefvCJE,28
dYcslRE5pY8,108
dYp-KUK73RE,63
dZ5MOIrNF54,173
dZFruJ8jULY,270
dZjYkNNWSPA,65
d_P-B-Z96-s,17
d_oik-v4FoM,41
da9AzLREKx0,54
daQe7gUAb28,25
daYjNE1wWvQ,174
db1gWAWM9uI,298
db1ppEMA0S0,99
db6D7sl5Ap8,214
dbUkYLU8Z8U,118
dcS28tYwmLc,158
dddpJh8kQLY,264
deS7Q8NtYmY,162
df0cytjCm9I,110
dfEh_aZhzTU,247
dfICQQa5rVo,199
dfhFRczG8Wg,54
dgAn5ZGMgE0,118
diTZAnIrMh4,203
dipticshJfg,199
djDswOgdFIM,278
dkGlrkjhrOI,82
dlLed01XjW8,306
dnVc_94qoTA,241
dnokspPisyU,224
dnuQi_B4IDQ,163
dpGJkME02rg,66
dpOYHQRPRIw,187
dpUXUzclnrs,113
dpqBZppB2aQ,19
dpuitnymSvk,149
drHJrb2N-vM,157
dsEk5qwG1Fw,54
dskmRlKdJlo,187
dsqFRy5_fyU,156
dtCDs4dWrLI,83
dtjt9D2FZ9w,72
duA-hnbTIXo,114
dvUYZDNjd1o,755
dvyGlldNTeE,136
dxjj5p7y8ds,108
dy91oGUlGiQ,159
dyXScuEoGrE,184
dyg3FegZNu8,50
dzkSwYXuAyg,253
e081ymmy4B4,40
e0ZQbaONFHE,103
e0eVfMLiW5A,59
e0jh86S1j5I,382
e1EW5VbIlCo,162
e2PHxi9mkBE,72
e4Be3muY9-E,126
e5CLnlQrV5A,162
e5ooQ8biw4M,13
e6HdxQBPeTk,70
e7PzqJAnGyc,270
e7bakpWCg-k,294
e7gkEtJqAXk,149
e8-CHpvhaAs,166
eAdTniNien4,265
eAogmRB-J_0,86
eAqqhmtW42k,357
eBEKF31i4Uw,257
eC0KLlY3lJE,125
eEpam9zYnHM,191
eF1gpAL07uY,102
eHpt311MzPE,168
eI1aEYrYG0Q,195
eIsR6GHfkrY,111
eJdPgTYR4X0,412
eJipKTkkG2A,185
eJo2geFQs9Y,366
eJsER0dqH-0,179
eK29HbLUG5g,247
eK2c0DsP3Qc,198
eKApuCHoLlA,507
eM_1ZO-GwyA,104
eMyQz4hXu9o,9
eNmy5HP420k,151
eRFs2FQ9yUA,286
eScHh8VIVuA,107
eUUCgYxFqzw,186
eVQfbZ4fBWE,134
eVRaFqH__jg,163
eWXo2scemG0,89
eWvAd9ZBqgc,121
eXFrQoo4px0,318
eXP6hJNaj9Y,37
eZEkInQQRC8,419
eZaIKAEkR7s,28
eZmNsfQ3quA,103
e_ctidQ4jZs,150
eaGmwmah-OQ,207
ebGnrGhBj4U,291
ebouvJr8iA8,81
ebqvkX8F2z8,188
ecFzpICKWtE,258
ecGjnR3aNvA,267
ecNLcNBwajc,404
ecWFHwf_l7o,258
eccHXq1B0eE,79
edBtOP8ww2c,94
edjigfe2vyU,130
edp3cgijdvI,219
ee72vaVXXxc,170
eeg-Sh0lnHg,146
eeumL7Fz-8M,814
eevYtP-kUQ4,206
efbB1U3Q_o0,104
efocPrJ4C0c,359
egpVn_3lzJE,255
ejMo0aIevj8,281
ejcRC9ymfyc,173
ek5HlvKeloM,219
ektgyAXFjCw,320
ekvdhNJ9cqc,179
elLWpzgxtWg,127
el_mS1s4KIQ,237
em2Q0a3803I,72
emJ5vSFvcuo,91
emXVfUJ2aPY,103
enNoReeS8Nk,71
enPweiI409s,189
enpXw5-asE0,148
eodtVCONCEc,216
eorj4Hopvok,44
epnN16iRsx4,8
eq7nmzmvA94,72
eqc78mVh8C0,183
eqknpGC3PbU,212
eqpKj4NrcAc,270
eqwqXsEYm3M,235
eqyTXyxGtpc,204
er-pZ84pBSg,85
erC513Kex_g,257
es1GwWJU_vM,472
esVRs55fjH4,186
etfr0n2LqNA,131
etg8B8OXfMs,321
etgb6Iy6Otg,202
etrKt1SyaRc,201
euJNVzkb564,5
ewQpPyfp2-w,154
ewRwggwCigI,185
ex1vp-Hfm3M,238
ex_a8L7rwXg,383
eyCEcfviIS4,223
eyCMoCx1V9s,249
f-S0IGnQgbg,103
f-TpfDpjlbQ,248
f-W1X3X3r8k,11
f1Nwz4NK28M,66
f3DH23fioks,287
f44tYo4HPx0,166
f4nf8Dv-Xxw,202
f59EhLV1W_s,116
f5VQUMztY64,176
f5q1k3jG3BM,207
f6NUeaPhXkg,271
f6xSPmW-nL8,115
f7YeswWIlFs,157
f8Y0ANZd8VU,346
f8fse5PuIPI,23
f9GiZUoqps4,50
fBWPm5irwxk,123
fBgsTs2sIE8,158
fDYBRMyMGPA,28
fDkNe1K9IJI,64
fE4jboxLyIk,313
fEluB5im_vw,48
fExEyEQdii0,427
fFRl9sacyEQ,358
fFrIPhZrfkA,182
fGlGyJTxzj4,134
fH4uD9ZqCe8,66
fHO2bsit07U,84
fKlg6O4M6wg,126
fM07fxoIQlI,86
fM_0rSDlf_8,172
fMmnT8G18qk,98
fN3-u1_JoY0,69
fNWZP14-zZ4,50
fNs2GyRhdX8,167
fQ-8VXFBzG8,414
fQKIoDTfOjs,123
fQNRodQFibY,14
fQmhnOrKb_M,144
fRCjyt61WpI,141
fSsrHkOOOJo,234
fT3CBLHfskI,13
fTTa7gI1bqg,309
fTfD5Ayhgcs,521
fUMYkJbz0G4,210
fUf6534DUmY,10
fUgJ-0jeZBU,59
fWkr8ZktbL8,179
fYMR-iDa-To,125
fZY9BciOePU,143
fZk-o8PmI3g,27
f_00EtwCtsA,201
f_AmHBcDJgg,93
f_FcifnEBuA,100
fa-e_kQedfg,350
faWjdDcatYw,390
fachOd-3aTo,57
fb_VlpMlBEo,314
fbokINazA3E,252
fcv3z2y5wes,163
fdYohmvJbWo,173
feTDe6v513M,239
fetrhBQhpcc,228
fez7X_oevNs,365
ffjOGFD0h0A,64
ffp8R0D0xfM,58
fh2qXHb48qs,581
fhJZ4UuHRNo,214
fizA899TAVI,99
fjFZAXPbdpc,32
fjH6chAHecs,176
fjqqP4yStMs,74
fkU-CnAGEMk,191
fkrIqF0DcUM,99
fm5AVI01UsA,76
fmKRHKeDbw8,256
fnnOk8w-2cA,83
foF2og1QCqY,355
foRijFlkHoo,199
fpe7DLJGsFM,103
fq1Jb7IIxdI,181
fqUX1_XYvNI,180
fqkr6j5cEqE,150
fqzaKtlSgl0,188
frQbbR2N-TE,272
frXBkYmrOUA,102
fshuPPDVtFw,13
ftU67hCYlvc,179
ftoUlyIPoTI,106
ftxVY75sXVs,145
fuSi2NPTQ5k,151
fv6iSyzIAs8,338
fvbF7JfA8UU,64
fwaRkBrYaCM,188
fwqUK_JMGvE,112
fxuN3i84FNY,282
fy0xPD6gMXE,91
fyXHVjCPtZM,13
g0FDfs1CoCA,128
g0YB2gfqFzM,108
g1nFSZ_D5J8,85
g2JIK8iEfuE,336
g40hoh2kzH0,25
g68EFBToxCc,297
g6jWHsKFs_Q,156
g6jluQcENjc,223
g6q9hsO59_0,162
g6yVJbDV2SY,413
g78ZAD1gSX8,147
g7JrEKZgBR4,183
g8C5489Tcfk,158
g8YtGZQB6tU,192
g9Id_Rb4H2k,474
g9VHmAel_PQ,67
gBRlS6Tj5Sc,240
gBrGXh9SPD8,147
gD4zCu79-3w,226
gEJb76voH24,123
gEOVPe5brOs,56
gEl83f4vIIU,64
gFIhhm8_ySg,183
gFMUV-bYes0,119
gGomn8nCABE,384
gGpUZYBKx08,108
gHPRD7E7Dp8,44
gHYdrSdtmJI,50
gILPHY_pFTw,512
gJ4r9_FBBQo,188
gLk0mkPToMs,417
gMTm_IQMGUs,191
gNUWbqZzvSc,384
gNXMxJy1twM,96
gPQSuOWCmCo,151
gPrg8GVdIy4,245
gQ8MNuYdI-Q,244
gR1bYaJKjyg,129
gSOLfTtNptk,234
gSf6AU8CWsk,392
gT1_9rn1QPA,329
gTX7ZKSd8Uc,632
gTb3cY3CJ4I,162
gTyuVKJG0hY,61
gVMZgXX0qvQ,68
gVMp1yoTaYQ,164
gWEebPB7jP0,140
gXrIFLczRTo,205
gY-okVLpgls,120
gZztVapyUFg,74
g_d_yws2p4Y,97
g_lqBv2DyM0,176
gaUjrQO2i0U,57
gaWJ-ICofXU,207
gavckjw8SEA,76
gbd1h0qpN4Y,142
gcF5lmzkjg8,193
gcyQs550OE8,274
gduYSI6hG4Y,199
ghGny28ZJj8,151
ghWggN4qQjU,87
gipj6PhEiQo,29
gkCTldcKNmw,46
gkvdjxeEpi4,69
gl3iQ04KCgo,158
glqEaitbUpk,106
gluNzfzKJ7c,239
gnfNKe5MwcU,131
gnmmkBAN9lc,193
gnnwbtkJUmc,52
gpCvTWBWYl4,88
gqWGZ3nQJGQ,129
gr3Y_eIzAUU,57
gr4GY93HSz0,131
gsAR-TL8Z4Q,452
gtvlEDODWHw,30
gu4yURhPJyk,194
gumWCQTr7lo,237
gus4wF7bBuI,191
gv7_S4EKKjc,148
gvCNh59PKWs,107
gvQAEFQv4gU,254
gvyVtljsC1g,154
gyCAJzCDfFc,190
gzUWx8Yi6aI,193
gzbC-EUWV2U,354
h-jZZsrSTlY,18
h-nWrmzjiBI,180
h46WcligwCo,230
h4nq-JDPDgA,2
h5GXtroQsrI,341
h5zDyWfR4L8,42
h6sc1m1wfZo,343
h7W1qNiSxss,182
h7a5Xmfekb4,173
h7vtUWWMUUE,121
h8inFRtINII,468
h9FzYgiES84,8
h9gB3wgXKsU,58
h9tTeL7N9gY,207
hBLQvrtzTAc,142
hB_IMUwmj8U,141
hC6s_Qu0Ed8,101
hCLrgIwLNW8,37
hCvs3ZmBkVk,174
hD-3udkBXoc,178
hD09YgkCigk,112
hDL8HqHV9Zw,76
hEcL9UwTy-s,469
hF-vwfjqH4E,112
hF1zbJcg008,127
hFy00R5Xmpw,165
hG5pGkEO9x0,109
hGoUH_nbSA0,4
hHf_XROUCDQ,230
hIkQWL53Aj0,20
hJyHPDgqGUI,73
hKSKze0z3yI,317
hLG0tvZ7hi0,361
hLjQEdNo8qM,49
hMEe8Mcj1nI,10
hMLWPYuzq3I,402
hMetdS5gjko,136
hNKPUfRT-zY,241
hOlegvZeF5A,187
hPUYuCoEqAU,241
hRxrebQrR4o,138
hSZ5KgObruU,272
hT3qXl7ZTH4,142
hTMCbWWrmWU,269
hUCPszvd8Og,274
hV10byRFfSY,49
hV9J2fSzDKc,83
hWTBzLWxJaU,226
hXodqmZGmqE,143
hXxX7OZdjzo,102
hYaVleWeLsI,265
hYhnqONnQVE,157
hYsISi5Y4pw,151
hZhNVMOsKRw,187
h_LimiwhfcU,67
h_n47IOmWSs,560
h_xOhxMqWlE,96
haNCt5zB_-A,277
havV_9gbn9g,20
hb6-i1EDba4,50
hc5FZzV1q6s,173
hdg5zoat5p4,169
heOpM9pmO_8,460
hg43aM8PiEA,297
hgj0bVyWZ-0,242
hhfnklkdlf0,184
hitTzq74d7o,183
hitbzE_MJNo,256
hj7jCt__XkI,160
hjlDQF5OqdI,490
hkIJCzc9nQ8,388
hkXs0L2ocO4,104
hkcvk8K0-4g,185
hlSUy5MS2b0,60
hmL8al8twIE,519
hmhsCbWMta0,93
hnYaSbjr8Zk,59
hnrSLHLuK3o,137
hnrdkynCDZE,212
hoOGGk0IrEs,158
ho_UuMliFPQ,90
hpIr5UIM9YU,161
hpidrjV_YjY,305
hpjQe7wHMRQ,93
hpp6r3-KQMg,267
hr4gdoLBiEo,164
hrhdrgt10AA,250
hrnTp1Pkl-I,263
htBuSAQbvao,89
htgo73Frw14,176
hti7ZxTCuE0,82
hu6b9huwYBA,67
huHSEJufo78,316
huRh67eMzm8,143
hugxqBSpG3M,9
hvE6JVu1o50,155
hwHfagaG4a8,11
hwPOGIowOTs,32
hxP4fu9TMgQ,200
hyltDvR7ROc,15
hzMKmpPKAcA,75
i-5rdnmcod0,459
i-E5wCMU3_Q,155
i-WT_jdPNB4,94
i1T3qS2Aicc,82
i1hujSHltjo,217
i2NtqGYFpOs,242
i2wArYRljRk,97
i3PS0dhoWGc,122
i3X8U1HlfKU,260
i3uG_uMMirQ,196
i4JjBwKDdPU,210
i4meBLRnD34,461
i4si1Hta2i8,155
i5M6TLoIWgo,35
i5Ys5xjE7_U,206
i6CF87dHd2Q,55
i6E37_Xm8Js,175
i6TnB6k6Sl8,301
i7uCAFZv22Q,103
i8C5MBtujOI,13
i8ICv6GrZMU,37
i9IFRO9eXNI,222
i9uoc7Hkv6A,159
iA0MKH94T_A,67
iA64z01V4aI,239
iAHVKVhP_uI,89
iAdp0wCtQYk,311
iAreu4sSvlE,82
iB8jqkMLnM0,488
iD0E1-zMbk4,107
iEDw_Vg2MeU,160
iFalm-TOSJw,10
iGDoZpQOyPQ,364
iGFmV9mRn5A,206
iGlRO-gEqrE,96
iH8SAXkeZFI,185
iHytdlFRESs,137
iIAFFwvgwcc,99
iIa7QEBX0ws,154
iIiYALpWmKw,430
iIiwla7TeRk,93
iJYNovEzYgc,95
iM2O1GbN3oA,128
iM9kg-HTV94,149
iM_Z9hQk0iI,211
iMjZS7MUm6Q,120
iMkzuhAl6t8,137
iN0JJTCEnf8,540
iN9IrbR8sMg,19
iNaDJ1kKFQI,64
iOQaZF3Lolk,65
iOmRnz7Ck5U,198
iP2TSNZ7X_0,185
iP2TcGgzHAo,219
iQ8kphf_jtI,5
iSNDQDuID_o,137
iT0wfFhTd_Y,375
iT42Rr2lB8Y,170
iTMzLH03S_g,272
iVJY7WHtkhk,185
iWFEC94DK-s,75
iWSjCYyikVc,173
iXNXJBCvZ_M,291
iYWs7vyrGuk,50
iZl-Pa308rY,171
i_TBcbav9cc,123
iaVTcGDg6YY,89
ibBNhhhTgMk,111
icTiocweypc,113
idhPFjU76kc,72
ifX6jALKoIc,220
igE3K04po6c,54
igM-Aym7dqA,331
igYHXGpbam4,268
igdbrNtUWa4,154
igmUnkx0fBw,442
igsruoLCOQo,111
ih3v9wInaPg,110
ihAT_C7soOA,169
ihEHbRfmsQ4,232
ihxmMMCvUEE,107
ii08sxvgo-g,60
ij_k_3RrWrQ,116
ijna-KMo-uk,128
illnaA4r1QI,182
imgVk0ZWc40,272
imwlaNOV_Go,249
in4GVGy0sSI,151
inVJF0Dr8mo,276
inbO0sDvpwk,27
iov3Kk1fIWo,21
ipk3wMlz4d8,169
iprmiWtncSg,98
ips0cboKo_Y,106
iq-uydBDu00,193
iqehnJlK6bo,84
iqo1kWoZYko,284
iqv_kCAAd30,234
it3uKU8bMQg,86
itAh2SKp--8,222
iuEgwCuVQGI,245
iuH-BjnUeD8,287
iuQGetTq_Nk,92
iuenBfv82oA,114
iuzj71Gd0Bo,72
ivJZpIS_juQ,175
iwBVeDWernA,240
ixT1IX20wtw,177
iyBOUSNfNSo,190
iyjAsYUuuxg,120
iyoRHDkJKlo,825
iyrCFmCBQ8s,87
izbEQJ_rZKk,244
j-5gvcdoJCQ,290
j0dwTGxUSAc,68
j0fP6m1vg3I,315
j48lzFdEJO0,77
j63kyrThVsk,175
j6EIzvWTKXw,192
j6nSDQu1csE,465
j6o3n35EGwo,204
j7QCOV9V2Hs,266
j7mv5J7yTgA,128
j7pz4tyn2wU,172
j9XTeNdK7so,71
jBEb4ULbYzo,73
jCR9lQz3-rs,224
jCsyUaCrZ-g,252
jDiaIO7eVvU,108
jFB75MwWCCY,352
jFqpYlr-lis,79
jFuHSPv--DA,96
jH3lTTxDPzg,203
jHCSaS8UX9w,133
jHG9VNAte0c,167
jHViieftxMc,178
jIdYIQEYg-I,85
jJkdgDneBho,191
jKI1QiOya8Y,55
jKue68Fuy3s,112
jLZ0kuUGz7Q,23
jLdK4iKqi0s,98
jLt2cwgyZMo,46
jLv9_zyEDrs,161
jMNWupxFRUA,135
jNLiHjr3oPA,22
jNTWNwzEPNE,20
jOAuTbzjOlc,56
jOK1KAf6Vr4,182
jOKBwTBFxlI,143
jOseBQnE8i0,12
jPZ_6zCcuPk,179
jRYfvCUcidg,77
jS98VCYIaug,188
jSoXp6wHNk8,328
jTCDUnV-oy4,72
jU5B_sl8NEE,256
jUGT18C_-Mc,92
jUYZAmYPkQw,176
jUiEEUBzfME,80
jVJMqmKNfC4,223
jW0HtJtWFk4,71
jWJpmQgv39Y,143
jWklGswHJIY,442
jXMt81aJOI4,89
jXVtFSXkUtk,253
jY4o9osphqg,100
jZLPYtreWS4,45
jZXKjK4sY3M,317
j_HAL45ykSk,523
j_MwHUMehxI,65
jaVxD7s4_tA,716
jac1339qAtk,104
jbOcDbDKQq8,287
jbVuMkEKb5g,266
je39jWSGPF0,166
jeMmFcZWwuY,59
jedi1KqPSZc,235
jeuh5LQHXY0,109
jf22RUODbzc,182
jfyfdThTZ88,206
jg-QVd5wNbw,178
jgKW7WZhfps,153
jgOTLU4djGg,177
jgySTSP9t7I,180
jh__h3-1jlY,112
jhs9cxFfRtE,127
jiwlCAcOxAQ,137
jj5z7On2DHg,136
jjAcEY7qg94,80
jjLyVeu6pVk,213
jjqX6KJz1vU,116
jkVtuwtxO_I,204
jn-hPWRbric,327
jn1GB3Dkr6o,356
jn2cb6ItJT8,255
jnK-DWbs5N4,72
jnpD_ONKX5A,71
jnzQWcnp7Q0,220
jo6WeHBqrMI,69
jpHhVJwYLyQ,174
jpMTVwbZJok,204
jpadyNkONBM,193
jpl1jkuICIo,327
jqTYk7VuZgo,51
jsJPJU4tukI,80
jsxI0QjxJs8,157
jt76oD146EA,136
jtQcruCVKls,98
jtSyb099ovE,75
jvp-u5ryLKs,37
jwSDauGb4y4,141
jz-YGDIhroE,107
jzed1FzDHzU,97
jzvCeXkh7io,123
k-d9x9dolOE,120
k0DKSNces1g,159
k0PSBNwfkHY,152
k0pPhL1C5LE,198
k1CA_MdavkA,361
k2TBkzKUadM,181
k2eSLXlzeek,164
k2hIRI10LOA,231
k3ljHhR8XPA,315
k4vkOEdefWo,195
k5F_hEtk9tU,60
k5HjdGUBHMY,127
k5f-L4jWvUY,521
k5lpdgPlBsw,61
k7DXdWAiouw,197
k7rDzU4TSbo,38
k9KftptdChI,115
k9wwpV1-0DE,313
kA3CKVWbNSs,12
kADujQsWO68,257
kALXCv0-_jI,117
kAVx9LwvYxo,133
kCG6F8A9w-w,84
kCTGD13upxY,62
kCrFbTxgKiI,286
kD49hZOAWrk,108
kDm_GstXOz0,157
kE1JclQc7So,13
kEwqEi7wx-0,227
kFpf8pNDr-s,303
kH376OXIWQ4,87
kHog3o3S0Tk,91
kIJbGqbNzT8,182
kIf1KZyis6g,194
kJFfY-eolSw,79
kJrQwSQBdVQ,82
kJxf1r7s3g8,309
kKN02Sg2g9o,110
kLV0iJhB3Oc,289
kLkNogJ4Rpk,137
kN1wquAnVWM,413
kN4DeTUG-1Q,266
kNiuxYmsD3Q,117
kOP1byfGQrI,276
kOWJULSc7Gk,154
kOaRZx-o2fc,283
kObl8pOy8K4,283
kP5rslxzgpc,80
kPCllE9RUSM,196
kPRRhZ6wzeU,82
kQH4k3DPBJc,95
